10001,35.619
10002,46.14
10003,26.745
10004,67.011
10005,53.963
10006,53.991
10007,55.352
10008,59.536
10009,45.503
10010,72.272
10011,56.506
10012,37.859
10013,47.649
10014,60.054
10015,38.823
10016,47.809
10017,29.646
10018,69.002
10019,40.116
10020,50.951
10021,81.702
10022,68.212
10023,52.56
10024,31.991
10025,69.491
10026,46.857
10027,58.9
10028,33.787
10029,78.259
10030,48.115
10031,73.334
10032,32.608
10033,43.072
10034,64.781
10035,63.287
10036,44.656
10037,15.976
10038,23.787
10039,39.147
10040,66.83
10041,53.015
10042,39.747
10043,70.967
10044,28.007
10045,42.924
10046,36.925
10047,44.265
10048,73.15
10049,62.804
10050,16.872
10051,31.004
10052,69.841
10053,51.881
10054,72.384
10055,73.635
10056,45.47
10057,19.559
10058,71.24
10059,56.64
10060,50.136
10061,41.586
10062,9.862
10063,49.305
10064,2.7443
10065,51.997
10066,29.947
10067,57.783
10068,79.961
10069,78.061
10070,32.86
10071,28.933
10072,32.35
10073,40.317
10074,58.186
10075,45.571
10076,18.033
10077,59.526
10078,35.924
10079,67.896
10080,50.867
10081,9.102
10082,23.22
10083,39.872
10084,66.872
10085,11.917
10086,52.954
10087,15.365
10088,55.649
10089,70.138
10090,76.118
10091,49.303
10092,40.982
10093,34.395
10094,49.825
10095,39.142
10096,83.639
10097,46.566
10098,53.903
10099,37.554
10100,40.281
10101,79.964
10102,47.152
10103,72.639
10104,80.041
10105,44.147
10106,22.097
10107,64.588
10108,16.345
10109,76.898
10110,49.945
10111,26.047
10112,42.088
10113,37.479
10114,42.492
10115,61.786
10116,53.442
10117,17.868
10118,27.63
10119,7.7662
10120,49.717
10121,74.772
10122,26.35
10123,48.129
10124,81.077
10125,31.072
10126,32.742
10127,82.42
10128,46.495
10129,23.571
10130,51.166
10131,13.412
10132,38.488
10133,35.692
10134,28.931
10135,45.078
10136,57.619
10137,47.22
10138,34.643
10139,34.193
10140,34.426
10141,71.242
10142,35.297
10143,60.094
10144,67.976
10145,18.268
10146,11.459
10147,42.905
10148,67.385
10149,43.01
10150,84.135
10151,9.7476
10152,75.212
10153,36.727
10154,75.501
10155,55.529
10156,61.679
10157,74.936
10158,78.094
10159,59.922
10160,35.3
10161,88.902
10162,39.812
10163,32.948
10164,43.572
10165,13.432
10166,50.715
10167,79.555
10168,32.848
10169,0.00097685
10170,30.466
10171,54.211
10172,24.784
10173,66.355
10174,36.241
10175,23.684
10176,48.18
10177,12.516
10178,80.504
10179,51.261
10180,42.637
10181,62.835
10182,61.109
10183,33.589
10184,79.832
10185,62.046
10186,32.269
10187,72.699
10188,41.075
10189,53.85
10190,20.265
10191,60.155
10192,52.831
10193,12.149
10194,35.637
10195,-3.9369
10196,55.326
10197,63.649
10198,19.992
10199,48.674
10200,47.281
10201,46.793
10202,66.68
10203,45.673
10204,50.319
10205,49.244
10206,71.435
10207,69.947
10208,19.663
10209,45.112
10210,29.436
10211,43.666
10212,8.2269
10213,43.63
10214,1.6903
10215,49.599
10216,56.702
10217,28.008
10218,27.085
10219,78.182
10220,47.784
10221,-0.78446
10222,62.588
10223,62.896
10224,13.778
10225,48.115
10226,71.749
10227,58.243
10228,45.853
10229,15.262
10230,71.725
10231,84.29
10232,82.218
10233,47.772
10234,73.86
10235,48.52
10236,0.50973
10237,79.855
10238,64.374
10239,38.832
10240,32.838
10241,42.326
10242,82.14
10243,37.352
10244,56.202
10245,33.515
10246,52.462
10247,44.59
10248,49.471
10249,69.688
10250,65.243
10251,46.411
10252,34.631
10253,49.125
10254,51.904
10255,46.935
10256,12.253
10257,52.673
10258,69.556
10259,78.213
10260,69.677
10261,75.152
10262,68.491
10263,23.333
10264,41.616
10265,41.207
10266,7.0021
10267,33.277
10268,36.108
10269,47.814
10270,47.662
10271,40.877
10272,68.169
10273,28.763
10274,31.708
10275,9.853
10276,51.27
10277,45.024
10278,64.651
10279,34.243
10280,59.838
10281,58.633
10282,69.266
10283,27.709
10284,36.428
10285,30.326
10286,41.567
10287,42.432
10288,79.054
10289,64.465
10290,42.296
10291,62.093
10292,24.679
10293,10.182
10294,56.458
10295,47.278
10296,50.571
10297,39.228
10298,50.665
10299,38.31
10300,28.04
10301,56.928
10302,78.586
10303,44.193
10304,46.655
10305,64.43
10306,70.168
10307,7.382
10308,76.928
10309,81.051
10310,31.51
10311,69.553
10312,47.422
10313,53.019
10314,21.702
10315,55.037
10316,82.943
10317,69.419
10318,35.781
10319,60.878
10320,78.401
10321,64.937
10322,22.575
10323,28.525
10324,50.416
10325,61.996
10326,54.335
10327,46.703
10328,47.011
10329,69.314
10330,44.892
10331,78.264
10332,49.909
10333,26.215
10334,44.245
10335,63.805
10336,58.399
10337,34.318
10338,27.933
10339,43.146
10340,59.246
10341,73.06
10342,73.302
10343,38.839
10344,48.302
10345,83.697
10346,47.585
10347,34.921
10348,44.372
10349,26.93
10350,21.707
10351,71.603
10352,61.361
10353,62.471
10354,63.622
10355,34.121
10356,12.743
10357,23.943
10358,62.815
10359,53.605
10360,26.534
10361,41.213
10362,41.264
10363,73.728
10364,40.316
10365,56.63
10366,41.4
10367,33.795
10368,28.289
10369,49.374
10370,68.061
10371,47.109
10372,8.7118
10373,49.367
10374,51.757
10375,62.497
10376,34.868
10377,56.947
10378,54.207
10379,27.204
10380,46.384
10381,46.186
10382,48.194
10383,60.447
10384,21.537
10385,32.287
10386,83.822
10387,-3.8855
10388,30.963
10389,71.723
10390,31.741
10391,74.029
10392,18.593
10393,34.113
10394,42.084
10395,60.394
10396,64.037
10397,79.739
10398,74.304
10399,32.605
10400,37.272
10401,42.105
10402,28.191
10403,38.314
10404,83.575
10405,26.839
10406,73.594
10407,96.351
10408,30.677
10409,68.43
10410,30.302
10411,77.877
10412,37.319
10413,53.477
10414,45.581
10415,29.902
10416,13.775
10417,52.767
10418,45.358
10419,36.021
10420,52.813
10421,71.881
10422,38.047
10423,49.62
10424,42.19
10425,54.829
10426,47.961
10427,63.258
10428,36.004
10429,60.502
10430,65.658
10431,51.266
10432,28.313
10433,23.891
10434,22.414
10435,65.971
10436,38.628
10437,75.584
10438,32.687
10439,76.592
10440,57.036
10441,39.811
10442,23.478
10443,43.475
10444,44.158
10445,81.116
10446,59.338
10447,17.528
10448,69.35
10449,94.244
10450,47.754
10451,39.781
10452,46.585
10453,44.436
10454,77.416
10455,78.894
10456,13.224
10457,52.296
10458,43.839
10459,47.993
10460,36.025
10461,73.05
10462,42.518
10463,47.628
10464,38.825
10465,24.265
10466,60.496
10467,47.249
10468,41.966
10469,46.494
10470,85.859
10471,68.421
10472,56.054
10473,33.906
10474,47.098
10475,49.367
10476,54.253
10477,70.839
10478,32.387
10479,56.779
10480,47.627
10481,61.499
10482,21.253
10483,19.144
10484,52.261
10485,54.201
10486,81.016
10487,9.8725
10488,41.913
10489,58.943
10490,77.979
10491,38.85
10492,32.924
10493,64.833
10494,34.651
10495,43.407
10496,20.592
10497,21.341
10498,46.114
10499,81.317
10500,40.375
10501,29.277
10502,43.673
10503,14.955
10504,66.292
10505,36.897
10506,35.961
10507,74.837
10508,68.777
10509,81.502
10510,58.081
10511,52.351
10512,32.785
10513,50.489
10514,75.132
10515,38.636
10516,88.359
10517,38.003
10518,54.108
10519,34.926
10520,72.068
10521,73.296
10522,25.332
10523,67.055
10524,32.556
10525,40.757
10526,49.096
10527,71.347
10528,78.734
10529,57.122
10530,50.284
10531,60.853
10532,84.828
10533,46.084
10534,77.204
10535,17.433
10536,62.039
10537,40.939
10538,37.264
10539,20.859
10540,52.262
10541,27.125
10542,67.408
10543,82.8
10544,42.11
10545,67.709
10546,23.225
10547,23.033
10548,59.812
10549,33.851
10550,40.307
10551,44.032
10552,27.534
10553,23.204
10554,52.147
10555,24.007
10556,24.716
10557,35.572
10558,32.956
10559,52.965
10560,41.14
